STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF OTHERS,AUTO THEFT,OTHER THEFT,RIOTS,CHEATING,HURT/GREVIOUS HURT,DOWRY DEATHS,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
PUNJAB,JALANDHAR RURAL,2012,49,49,4,0,29,5,53,121,0,181,255,3,53,0,172,383,1634
PUNJAB,KAPURTHALA,2012,24,45,4,0,16,9,52,161,0,110,204,3,46,0,141,367,1408
PUNJAB,KHANNA,2012,20,23,2,0,14,5,89,57,0,65,98,0,18,0,119,247,834
PUNJAB,LUDHIANA RURAL,2012,25,31,5,0,11,11,27,67,0,75,78,4,23,0,81,257,829
PUNJAB,MANSA,2012,15,25,6,0,22,7,18,47,0,51,101,3,23,0,85,162,650
PUNJAB,MOGA,2012,37,44,2,0,23,10,82,72,1,114,161,3,25,0,116,304,1152
PUNJAB,MUKTSAR,2012,25,30,3,0,18,7,46,66,0,45,159,3,30,0,56,204,821
PUNJAB,PATHANKOT,2012,11,6,0,0,13,2,21,27,0,41,28,7,25,0,70,175,472
PUNJAB,PATIALA,2012,53,53,13,0,44,13,144,163,0,269,276,4,86,0,259,887,2545
PUNJAB,ROPAR,2012,20,8,1,0,22,3,72,148,0,78,90,0,15,0,151,376,1108
PUNJAB,SANGRUR,2012,41,45,6,0,34,8,66,115,0,134,220,7,40,0,178,1001,2103
PUNJAB,SAS NGR,2012,22,51,2,0,23,19,172,192,0,435,149,7,127,0,492,449,2414
PUNJAB,SBS NAGAR,2012,19,15,1,0,21,4,20,68,0,72,117,0,25,0,85,147,704
PUNJAB,TARN TARAN,2012,41,59,5,1,22,9,16,112,0,134,147,3,38,0,84,310,1117
PUNJAB,TOTAL,2012,855,1045,104,1,679,230,2011,3261,1,3451,4186,118,1293,0,3405,10405,35790
RAJASTHAN,AJMER,2012,38,36,7,0,70,31,381,249,6,1174,236,13,668,0,500,2781,6550
RAJASTHAN,ALWAR,2012,100,88,7,0,129,89,2443,777,8,1213,2612,47,655,0,503,2620,11941
RAJASTHAN,BANSWARA,2012,34,16,3,0,56,9,47,82,50,137,632,4,237,0,140,1069,2777
RAJASTHAN,BARAN,2012,45,43,0,0,69,0,164,158,0,312,366,7,313,0,132,1597,3596
RAJASTHAN,BARMER,2012,29,30,3,0,21,0,228,159,0,346,442,20,237,0,207,1774,3744
RAJASTHAN,BHARATPUR,2012,91,77,2,0,108,44,975,491,0,798,92,32,567,0,247,4916,8849
RAJASTHAN,BHILWARA,2012,29,42,1,0,59,8,336,281,18,590,63,10,609,0,331,2140,4893
RAJASTHAN,BIKANER,2012,45,73,9,0,67,6,113,161,0,755,229,16,546,0,267,2028,4535
RAJASTHAN,BUNDI,2012,18,32,5,0,43,4,123,119,5,292,654,5,304,0,133,1140,3124
RAJASTHAN,CHITTORGARH,2012,38,25,2,0,59,15,208,223,17,349,845,6,608,0,212,1417,4390
RAJASTHAN,CHURU,2012,42,38,2,0,59,11,84,110,0,522,431,8,405,0,220,1293,3363
RAJASTHAN,DAUSA,2012,30,17,6,0,14,26,567,375,14,479,36,19,181,0,239,2945,5101
RAJASTHAN,DHOLPUR,2012,50,68,6,0,32,19,145,201,0,223,1290,30,195,0,138,1196,3739
RAJASTHAN,DUNGARPUR,2012,26,12,1,0,32,2,30,27,9,65,159,5,119,0,136,1005,1844
RAJASTHAN,G.R.P.AJMER,2012,4,2,0,0,4,3,19,592,5,7,5,1,0,0,0,121,788
RAJASTHAN,G.R.P.JODHPUR,2012,2,0,0,0,1,1,8,75,0,0,1,1,0,0,4,34,131
RAJASTHAN,GANGANAGAR,2012,51,66,0,0,77,6,130,181,0,958,691,21,803,0,175,1919,5427
RAJASTHAN,HANUMANGARH,2012,49,58,0,0,92,6,106,124,0,607,276,19,515,0,129,1897,4077
RAJASTHAN,JAIPUR EAST,2012,21,24,3,0,41,6,2113,397,48,626,57,10,201,0,226,2008,6371
RAJASTHAN,JAIPUR NORTH,2012,12,20,0,0,37,10,443,146,12,519,263,13,265,0,60,910,2936
RAJASTHAN,JAIPUR RURAL,2012,38,37,2,0,39,10,250,346,12,679,410,11,281,0,420,2615,5484
RAJASTHAN,JAIPUR SOUTH,2012,17,17,1,0,17,5,777,330,4,527,103,7,217,0,153,1443,4016
RAJASTHAN,JAIPUR WEST,2012,26,20,2,0,38,9,788,305,3,1012,226,0,257,0,271,1777,5288
RAJASTHAN,JAISALMER,2012,9,8,0,0,12,4,31,76,8,146,253,11,22,0,65,439,1177
RAJASTHAN,JALORE,2012,23,18,0,0,13,8,91,92,11,187,15,15,138,0,123,1531,2480
RAJASTHAN,JHALAWAR,2012,47,44,4,0,81,15,156,181,29,210,766,5,434,0,137,1303,3795
RAJASTHAN,JHUNJHUNU,2012,36,15,3,0,45,8,118,173,11,510,560,17,347,0,211,2041,4358
RAJASTHAN,JODHPUR EAST,2012,12,27,3,0,20,2,274,123,0,447,417,11,296,0,114,459,2303
RAJASTHAN,JODHPUR RURAL,2012,34,38,3,0,27,5,62,162,3,226,771,16,121,0,251,909,2788
RAJASTHAN,JODHPUR WEST,2012,15,42,3,0,20,6,443,203,0,275,286,5,5,0,170,538,2228
RAJASTHAN,KARAULI,2012,41,40,0,0,44,27,397,288,8,213,2,15,196,0,108,3022,4561
RAJASTHAN,KOTA CITY,2012,28,68,1,0,45,20,408,188,0,756,115,5,428,0,110,1521,3972
RAJASTHAN,KOTA RURAL,2012,20,56,1,0,42,5,56,77,3,199,185,6,200,0,95,1159,2331
RAJASTHAN,NAGAUR,2012,49,58,2,0,53,23,145,198,0,568,84,11,416,0,287,2254,4498
RAJASTHAN,PALI,2012,56,56,8,0,61,3,148,180,0,453,68,9,464,0,312,3240,5469
RAJASTHAN,PRATAPGARH,2012,29,27,3,0,137,2,41,88,25,160,536,2,276,0,68,956,2585
RAJASTHAN,RAJSAMAND,2012,26,19,1,0,14,9,74,94,20,302,484,5,263,0,186,701,2439
RAJASTHAN,SAWAI MADHOPUR,2012,24,27,2,0,19,20,405,200,0,355,0,6,213,0,93,2514,4054
RAJASTHAN,SIKAR,2012,51,34,0,0,55,34,243,376,11,912,234,18,322,0,353,2914,5824
RAJASTHAN,SIROHI,2012,29,16,1,0,29,5,33,83,26,220,341,4,180,0,158,549,1906
RAJASTHAN,TONK,2012,21,24,0,0,19,3,106,127,36,310,860,3,309,0,167,1068,3232
RAJASTHAN,UDAIPUR,2012,76,80,1,0,149,27,398,389,171,1007,1518,9,499,0,433,2477,7984
RAJASTHAN,TOTAL,2012,1461,1538,98,0,2049,546,14107,9207,573,19646,17614,478,13312,0,8284,70240,170948
SIKKIM,EAST,2012,3,4,0,0,13,0,7,35,12,22,31,1,2,0,11,20,209
SIKKIM,NORTH,2012,1,1,0,0,0,0,0,7,0,0,5,0,0,0,5,7,31
SIKKIM,SOUTH,2012,1,2,0,0,12,0,7,32,5,6,33,0,1,0,8,19,165
SIKKIM,WEST,2012,2,0,0,0,9,0,3,26,5,3,22,0,1,0,8,12,123
SIKKIM,TOTAL,2012,7,7,0,0,34,0,17,100,22,31,91,1,4,0,32,58,528
TAMIL NADU,ARIYALUR,2012,19,32,3,0,11,8,51,80,41,11,433,1,13,0,126,1496,2480
TAMIL NADU,CHENNAI,2012,180,219,4,0,94,22,263,1906,95,769,1412,12,237,0,1411,12131,19881
TAMIL NADU,CHENNAI RLY.,2012,1,5,0,0,0,0,3,211,2,0,29,0,2,0,6,271,558
TAMIL NADU,COIMBATORE RURAL,2012,51,28,0,0,9,9,102,252,130,89,442,1,48,0,744,2903,5093
TAMIL NADU,COIMBATORE URBAN,2012,29,37,0,0,20,8,205,339,16,132,272,0,112,0,293,8546,10357
TAMIL NADU,CUDDALORE,2012,70,120,3,0,40,28,254,264,332,38,1384,8,63,0,524,7704,11318
TAMIL NADU,DHARMAPURI,2012,50,32,10,0,25,5,58,97,92,36,994,1,66,0,309,1673,3742
TAMIL NADU,DINDIGUL,2012,74,89,0,0,16,0,59,144,81,118,606,4,111,0,562,3806,5985
TAMIL NADU,ERODE,2012,40,31,0,0,8,7,153,191,32,118,399,1,26,0,594,2966,4789
TAMIL NADU,KANCHIPURAM,2012,76,113,0,0,19,0,205,343,154,152,641,3,17,0,866,5210,8040
TAMIL NADU,KANYAKUMARI,2012,53,110,2,0,12,0,70,170,0,132,740,4,100,0,282,2738,4810
TAMIL NADU,KARUR,2012,26,18,0,0,4,1,44,91,28,18,198,1,11,0,320,1490,2401
TAMIL NADU,KRISHNAGIRI,2012,63,41,0,0,14,4,82,84,160,71,663,1,33,0,478,2162,4196
TAMIL NADU,MADURAI RURAL,2012,76,142,2,0,30,8,105,265,196,348,632,11,71,0,471,3457,6358
TAMIL NADU,MADURAI URBAN,2012,31,74,0,0,11,14,201,258,26,294,245,3,62,0,131,1639,3261
TAMIL NADU,NAGAPATTINAM,2012,56,44,0,0,10,2,68,132,59,18,518,1,10,0,254,2847,4245
TAMIL NADU,NAMAKKAL,2012,30,33,0,0,12,4,39,67,35,82,458,1,8,0,494,2587,4070
TAMIL NADU,NILGIRIS,2012,14,17,0,0,9,1,10,32,8,26,195,1,8,0,49,748,1216
TAMIL NADU,PERAMBALUR,2012,11,15,0,0,3,0,34,49,34,21,168,0,6,0,146,862,1455
TAMIL NADU,PUDUKOTTAI,2012,31,36,1,0,6,5,50,91,55,42,282,0,35,0,347,2028,3142
TAMIL NADU,RAMNATHAPURAM,2012,54,81,1,0,9,5,43,135,99,55,487,3,18,0,273,2075,3549
TAMIL NADU,SALEM RURAL,2012,60,40,0,0,36,4,80,124,133,92,1418,1,35,0,608,3033,5939
TAMIL NADU,SALEM URBAN,2012,16,22,0,0,15,5,102,60,32,35,315,3,21,0,144,1437,2329
TAMIL NADU,SIVAGANGAI,2012,47,58,0,0,11,4,50,144,75,83,319,3,57,0,285,2229,3598
TAMIL NADU,THANJAVUR,2012,62,97,0,0,14,14,249,171,176,99,894,1,28,0,466,4077,6785
TAMIL NADU,THENI,2012,39,69,1,0,22,5,68,147,83,129,622,5,63,0,232,2553,4312
TAMIL NADU,THIRUNELVELI RURAL,2012,88,288,0,0,44,9,52,178,4,227,1061,3,266,0,437,5881,9024
TAMIL NADU,THIRUNELVELI URBAN,2012,19,163,0,0,3,4,8,50,0,64,119,2,25,0,87,713,1352
TAMIL NADU,THIRUVALLUR,2012,40,49,2,0,18,2,58,145,105,40,447,5,19,0,311,2167,3579
TAMIL NADU,THIRUVANNAMALAI,2012,52,56,0,0,21,10,72,169,148,78,635,1,37,0,433,2983,4874
TAMIL NADU,THIRUVARUR,2012,33,45,0,0,11,1,54,121,20,19,536,1,16,0,185,2841,4039
TAMIL NADU,THOOTHUGUDI,2012,85,208,0,0,26,6,57,191,0,92,686,1,50,0,383,3201,5324
TAMIL NADU,TIRUPPUR,2012,63,83,0,0,8,13,257,297,67,155,645,7,76,0,692,4140,7046
TAMIL NADU,TRICHY RLY.,2012,2,3,0,0,0,0,0,82,2,2,15,0,1,0,7,95,216
TAMIL NADU,TRICHY RURAL,2012,44,44,0,0,14,6,39,64,34,22,377,3,24,0,499,3133,4485
TAMIL NADU,TRICHY URBAN,2012,26,22,0,0,7,9,52,201,7,103,146,3,24,0,147,2012,2926
TAMIL NADU,VELLORE,2012,76,82,11,0,24,8,251,238,9,71,789,8,61,0,735,4949,7710
TAMIL NADU,VILLUPURAM,2012,100,211,4,0,78,14,335,266,486,99,1326,4,58,0,879,5890,10486
TAMIL NADU,VIRUDHUNAGAR,2012,62,97,0,0,23,7,32,232,80,171,552,2,47,0,289,3503,5504
TAMIL NADU,TOTAL,2012,1949,2954,44,0,737,252,3915,8081,3136,4151,22100,110,1965,0,15499,124176,200474
TRIPURA,DHALAI,2012,20,8,1,0,35,3,2,27,8,7,70,5,56,0,0,120,443
TRIPURA,GOMATI,2012,18,8,0,0,26,2,38,94,29,12,321,4,157,0,0,342,1147
TRIPURA,GRP,2012,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,2,10
TRIPURA,KHOWAI,2012,12,4,0,0,10,2,7,26,13,9,131,3,36,0,0,116,423
TRIPURA,NORTH,2012,11,10,0,0,29,6,9,36,8,11,105,3,101,0,0,126,553
TRIPURA,SIPAHIJALA,2012,12,9,0,0,23,5,17,67,16,14,250,3,155,0,5,279,987
TRIPURA,SOUTH,2012,15,20,0,0,30,1,2,44,23,12,190,5,89,0,0,225,774
TRIPURA,UNAKOTI,2012,9,8,1,0,26,1,2,43,6,20,159,2,92,0,1,103,533
TRIPURA,WEST,2012,26,12,0,0,50,5,63,83,25,19,277,12,172,0,4,429,1394
TRIPURA,TOTAL,2012,124,79,2,0,229,25,140,425,128,105,1504,37,858,0,10,1742,6264
UTTAR PRADESH,AGRA,2012,152,171,40,0,58,66,2744,728,476,350,377,88,320,0,397,2177,9360
UTTAR PRADESH,ALIGARH,2012,177,150,30,0,64,35,824,526,252,377,254,71,268,0,400,1536,5806
UTTAR PRADESH,ALLAHABAD,2012,115,114,35,0,52,21,956,351,113,308,411,63,247,0,387,2478,6394
UTTAR PRADESH,AMBEDKAR NAGAR,2012,35,32,9,0,12,8,53,70,66,69,147,9,75,0,113,362,1211
UTTAR PRADESH,AURAIYA,2012,24,29,9,0,13,15,89,61,9,60,87,18,40,0,141,529,1319
UTTAR PRADESH,AZAMGARH,2012,73,88,34,0,19,20,128,112,182,131,328,25,101,0,215,542,2284
UTTAR PRADESH,BADAUN,2012,108,136,31,0,24,6,97,121,6,49,315,47,65,0,180,1094,2537
UTTAR PRADESH,BAGHPAT,2012,80,93,16,0,18,6,126,134,63,63,134,19,76,0,94,394,1560
UTTAR PRADESH,BAHRAICH,2012,41,42,23,0,27,5,106,109,69,141,173,38,4,0,102,1218,2369
UTTAR PRADESH,BALLIA,2012,45,27,15,0,12,5,134,101,102,70,239,28,51,0,161,354,1607
UTTAR PRADESH,BALRAMPUR,2012,23,10,2,0,12,0,33,29,21,66,74,5,4,0,30,151,586
UTTAR PRADESH,BANDA,2012,40,24,20,0,22,0,49,85,34,32,24,36,51,0,106,508,1224
UTTAR PRADESH,BARABANKI,2012,73,51,29,0,31,10,90,107,12,141,256,31,114,0,260,615,2096
UTTAR PRADESH,BAREILLY,2012,114,151,36,0,86,16,379,383,134,388,795,61,88,0,293,1601,5228
UTTAR PRADESH,BASTI,2012,33,19,14,0,7,6,90,71,13,68,134,21,69,0,141,407,1237
UTTAR PRADESH,BHIM NAGAR,2012,77,96,23,0,23,2,118,161,99,79,121,27,64,0,77,660,1914
UTTAR PRADESH,BIJNOR,2012,89,67,16,0,43,12,133,224,67,229,5,19,257,0,442,1128,3108
UTTAR PRADESH,BULANDSHAHAR,2012,140,144,44,0,46,24,255,271,97,213,14,48,304,0,329,1194,3554
UTTAR PRADESH,CHANDOLI,2012,25,14,10,0,11,2,55,69,9,38,188,14,37,0,99,348,1043
UTTAR PRADESH,CHITRAKOOT DHAM,2012,34,10,9,0,31,16,27,70,16,29,13,22,23,0,80,239,780
UTTAR PRADESH,CSM NAGAR,2012,35,55,15,0,26,13,71,66,51,37,237,12,56,0,147,451,1522
UTTAR PRADESH,DEORIA,2012,35,25,18,0,18,0,117,60,48,120,147,29,34,0,103,521,1446
UTTAR PRADESH,ETAH,2012,73,115,21,0,22,11,219,170,108,120,235,38,82,0,196,749,2468
UTTAR PRADESH,ETAWAH,2012,59,55,9,0,9,7,190,83,14,80,78,26,42,0,147,977,1996
UTTAR PRADESH,FAIZABAD,2012,45,41,11,0,29,10,127,136,66,96,213,18,7,0,205,939,2281
UTTAR PRADESH,FATEHGARH,2012,68,66,10,0,14,12,154,113,30,80,56,34,71,0,120,515,1608
UTTAR PRADESH,FATEHPUR,2012,79,33,20,0,35,12,73,58,48,98,295,41,56,0,268,728,2152
UTTAR PRADESH,FIROZABAD,2012,100,108,30,0,32,44,421,214,138,146,289,50,98,0,268,747,3096
UTTAR PRADESH,G.R.P.,2012,22,11,7,0,3,7,87,1749,23,32,4,2,0,0,1,725,2782
UTTAR PRADESH,GAUTAMBUDH NAGAR,2012,89,103,16,0,19,43,2008,904,150,322,91,17,142,0,354,1759,6687
UTTAR PRADESH,GHAZIABAD,2012,146,111,39,0,31,35,2103,604,76,324,14,41,277,0,358,2591,7477
UTTAR PRADESH,GHAZIPUR,2012,47,56,23,0,9,8,105,68,64,102,216,32,60,0,109,332,1430
UTTAR PRADESH,GONDA,2012,39,38,22,0,23,22,96,142,111,254,340,37,5,0,129,859,2458
UTTAR PRADESH,GORAKHPUR,2012,98,136,45,0,52,25,685,286,236,413,410,53,180,0,289,1010,4577
UTTAR PRADESH,HAMIRPUR,2012,36,27,21,0,25,6,17,55,19,19,58,17,28,0,74,293,848
UTTAR PRADESH,HARDOI,2012,77,57,30,0,30,2,101,145,43,93,243,48,87,0,282,1482,3005
UTTAR PRADESH,HATHRAS,2012,53,52,13,0,17,13,160,123,71,77,145,18,91,0,145,517,1770
UTTAR PRADESH,J.P.NAGAR,2012,60,36,15,0,34,11,134,100,57,120,106,19,82,0,153,517,1649
UTTAR PRADESH,JALAUN,2012,46,32,10,0,15,11,94,59,33,60,10,40,47,0,125,540,1292
UTTAR PRADESH,JAUNPUR,2012,50,64,27,0,15,4,91,95,49,75,324,51,55,0,197,453,1822
UTTAR PRADESH,JHANSI,2012,65,50,14,0,19,11,229,117,73,67,153,33,53,0,198,682,2016
UTTAR PRADESH,KANNAUJ,2012,48,36,13,0,12,11,57,71,26,71,5,27,106,0,188,824,1689
UTTAR PRADESH,KANPUR NAGAR,2012,151,126,28,0,55,37,1178,336,137,506,289,56,317,0,469,2365,7018
UTTAR PRADESH,KANSHIRAM NAGAR,2012,50,54,6,0,18,9,76,57,42,54,134,26,26,0,83,340,1123
UTTAR PRADESH,KAUSHAMBI,2012,44,12,14,0,11,5,28,60,22,66,80,20,46,0,116,619,1302
UTTAR PRADESH,KHIRI,2012,89,98,21,0,34,13,233,184,42,69,432,51,57,0,257,1012,2917
UTTAR PRADESH,KUSHI NAGAR,2012,36,28,22,0,30,4,100,46,101,83,166,28,28,0,208,609,1698
UTTAR PRADESH,LALITPUR,2012,23,10,11,0,14,3,25,32,16,39,15,7,13,0,57,323,697
UTTAR PRADESH,LUCKNOW,2012,141,99,27,0,48,11,1663,799,195,952,91,32,538,0,481,4619,11083
UTTAR PRADESH,MAHARAJGANJ,2012,30,21,16,0,34,0,41,47,85,157,171,20,23,0,183,481,1524
UTTAR PRADESH,MAHOBA,2012,29,16,7,0,16,5,19,62,24,34,5,20,24,0,62,296,791
UTTAR PRADESH,MAINPURI,2012,81,84,18,0,15,22,293,111,78,72,196,39,81,0,208,763,2400
UTTAR PRADESH,MATHURA,2012,101,121,19,0,41,31,598,242,143,224,188,34,235,0,398,1620,4438
UTTAR PRADESH,MAU,2012,23,61,15,0,9,1,134,64,105,142,237,11,92,0,88,291,1535
UTTAR PRADESH,MEERUT,2012,202,246,28,0,54,56,1668,726,284,443,22,39,435,0,384,2358,7984
UTTAR PRADESH,MIRZAPUR,2012,27,3,8,0,4,1,20,21,0,57,85,24,29,0,76,369,775
UTTAR PRADESH,MORADABAD,2012,90,84,14,0,36,22,499,343,97,153,88,28,255,0,218,1247,3652
UTTAR PRADESH,MUZAFFARNAGAR,2012,126,134,21,0,27,40,325,269,94,183,28,16,225,0,201,1601,3715
UTTAR PRADESH,PANCHSHIL NAGAR,2012,56,68,14,0,15,14,213,153,49,86,35,17,56,0,178,636,1765
UTTAR PRADESH,PILIBHIT,2012,47,21,6,0,10,3,37,46,6,135,1,25,79,0,92,1645,2296
UTTAR PRADESH,PRABUDDH NAGAR,2012,55,58,12,0,7,2,89,80,56,46,4,12,55,0,56,579,1268
UTTAR PRADESH,PRATAPGARH,2012,57,81,21,0,36,7,143,95,151,104,361,24,72,0,179,629,2354
UTTAR PRADESH,RAIBAREILLY,2012,37,39,9,0,36,5,79,100,45,60,137,23,50,0,192,691,1774
UTTAR PRADESH,RAMABAI NAGAR,2012,44,14,8,0,18,9,39,46,25,86,194,28,77,0,254,980,2013
UTTAR PRADESH,RAMPUR,2012,51,66,13,0,26,5,151,187,60,146,1,12,138,0,125,806,2105
UTTAR PRADESH,SAHARANPUR,2012,70,78,37,0,18,10,230,218,68,245,113,27,113,0,168,1649,3254
UTTAR PRADESH,SANT KABIRNAGAR,2012,16,17,8,0,18,1,28,27,17,37,134,12,10,0,68,222,736
UTTAR PRADESH,SHAHJAHANPUR,2012,77,80,21,0,27,10,95,132,29,111,250,51,73,0,313,1066,2632
UTTAR PRADESH,SHRAWASTI,2012,24,10,7,0,22,2,8,49,7,21,137,18,1,0,30,111,553
UTTAR PRADESH,SIDHARTHNAGAR,2012,27,5,4,0,22,1,36,43,15,23,38,8,35,0,102,243,707
UTTAR PRADESH,SITAPUR,2012,96,81,23,0,49,17,159,246,69,96,219,45,125,0,224,1371,3360
UTTAR PRADESH,SONBHADRA,2012,25,13,19,0,21,3,39,56,2,40,131,17,21,0,122,282,901
UTTAR PRADESH,ST.RAVIDASNAGAR,2012,10,20,7,0,4,0,20,27,6,36,56,7,13,0,52,148,466
UTTAR PRADESH,SULTANPUR,2012,44,80,13,0,26,4,150,129,90,48,243,15,84,0,129,496,1821
UTTAR PRADESH,UNNAO,2012,60,46,26,0,41,8,88,113,46,111,35,44,141,0,307,1207,2683
UTTAR PRADESH,VARANASI,2012,59,62,13,0,21,14,444,256,96,341,216,35,177,0,223,1118,3465
UTTAR PRADESH,TOTAL,2012,4966,4811,1410,0,1963,968,22773,14603,5676,10713,12290,2244,7661,0,14406,68538,198093
UTTARAKHAND,ALMORA,2012,4,6,1,0,5,0,3,18,3,6,0,2,5,0,8,59,150
UTTARAKHAND,BAGESHWAR,2012,3,2,0,0,8,0,1,3,3,5,11,4,2,0,2,16,74
UTTARAKHAND,CHAMOLI,2012,1,3,1,0,2,0,0,9,3,5,14,1,0,0,5,13,74
UTTARAKHAND,CHAMPAWAT,2012,2,1,0,0,3,0,0,5,2,6,25,1,0,0,12,13,85
UTTARAKHAND,DEHRADUN,2012,37,29,7,0,30,2,277,298,86,185,467,13,111,0,134,229,2189
UTTARAKHAND,HARIDWAR,2012,74,54,9,0,47,33,309,310,115,142,390,10,89,0,176,521,2613
UTTARAKHAND,NAINITAL,2012,17,12,10,0,16,0,53,54,33,26,20,10,22,0,70,295,740
UTTARAKHAND,PAURI GARHWAL,2012,9,2,3,0,2,0,22,36,19,18,28,2,2,0,10,56,256
UTTARAKHAND,PITHORAGARH,2012,9,0,2,0,1,0,1,6,4,4,15,2,2,0,4,26,103
UTTARAKHAND,RUDRA PRAYAG,2012,3,0,3,0,2,0,0,6,5,14,6,1,4,0,4,33,111
UTTARAKHAND,TEHRI GARHWAL,2012,5,2,0,0,1,0,7,10,5,7,0,3,0,0,8,35,101
UTTARAKHAND,UDHAMSINGH NAGAR,2012,52,50,8,0,30,4,273,201,87,109,43,22,128,0,236,785,2314
UTTARAKHAND,UTTARKASHI,2012,1,0,0,0,1,2,3,8,4,2,3,0,3,0,1,37,72
UTTARAKHAND,TOTAL,2012,217,161,44,0,148,41,949,964,369,529,1022,71,368,0,670,2118,8882
WEST BENGAL,24 PARGANAS NORTH,2012,140,108,80,0,118,159,381,1072,680,141,79,74,1860,3,10,6062,11765
WEST BENGAL,24 PARGANAS SOUTH,2012,224,8,28,0,244,0,194,1085,1976,250,234,45,1666,0,70,7641,14370
WEST BENGAL,ASANSOL,2012,60,25,9,0,36,28,254,693,212,15,93,15,240,0,195,1759,3897
WEST BENGAL,BANKURA,2012,61,37,6,0,35,4,47,177,219,66,187,26,221,0,196,1188,2758
WEST BENGAL,BDN CP,2012,15,35,4,0,13,53,216,631,32,186,0,9,320,0,0,1765,3446
WEST BENGAL,BIRBHUM,2012,113,186,63,0,49,14,112,262,248,74,521,23,245,0,177,679,3083
WEST BENGAL,BKP CP,2012,89,49,18,0,36,13,508,849,125,224,143,20,989,0,124,2961,6608
WEST BENGAL,BURDWAN,2012,91,167,23,0,58,34,194,276,349,202,578,55,224,0,444,1589,4674
WEST BENGAL,COOCHBEHAR,2012,48,94,25,0,92,10,90,194,69,86,163,25,539,0,119,1562,3491
WEST BENGAL,DAKSHIN DINAJPUR,2012,53,238,8,0,66,35,27,225,15,63,221,18,342,0,117,1046,2725
WEST BENGAL,DARJEELING,2012,27,17,15,0,10,8,55,263,2,15,632,2,106,0,123,158,1574
WEST BENGAL,HOOGHLY,2012,132,37,16,0,68,32,205,602,531,284,47,32,1195,0,10,2795,6434
WEST BENGAL,HOWRAH,2012,67,32,13,0,56,12,117,322,203,125,194,16,883,0,252,2301,5059
WEST BENGAL,HOWRAH CITY,2012,39,3,9,0,28,56,274,892,85,214,36,15,550,0,21,2879,5675
WEST BENGAL,HOWRAH G.R.P.,2012,16,9,6,0,2,2,0,323,3,15,3,1,1,0,0,94,499
WEST BENGAL,JALPAIGURI,2012,117,156,27,0,163,55,292,1169,42,104,220,17,1625,0,314,2952,7861
WEST BENGAL,JHARGRAM,2012,30,23,5,0,21,0,11,86,52,17,11,6,47,0,51,264,711
WEST BENGAL,KHARAGPUR G.R.P.,2012,6,0,0,0,2,0,0,149,0,0,3,0,2,0,0,21,199
WEST BENGAL,KOLKATA,2012,85,154,29,0,68,61,659,4301,397,2100,3518,19,865,9,507,10903,25370
WEST BENGAL,MALDA,2012,118,322,21,0,158,101,161,252,59,112,787,7,660,0,0,2290,5634
WEST BENGAL,MURSHIDABAD,2012,174,395,30,0,257,115,309,652,190,157,3254,39,2831,0,347,2489,12713
WEST BENGAL,NADIA,2012,146,357,21,0,174,59,244,1007,128,338,2632,46,1860,0,285,3871,11919
WEST BENGAL,PASCHIM MIDNAPUR,2012,88,86,27,0,64,0,141,441,416,64,210,26,823,0,2,2201,5000
WEST BENGAL,PURAB MIDNAPUR,2012,82,5,15,0,65,26,127,323,403,135,16,31,572,0,743,2126,4981
WEST BENGAL,PURULIA,2012,66,12,6,0,50,10,44,211,100,40,162,12,206,0,206,565,1841
WEST BENGAL,SEALDAH G.R.P.,2012,19,9,2,0,0,2,2,419,13,14,62,1,0,0,0,39,657
WEST BENGAL,SILIGURI G.R.P.,2012,4,1,0,0,0,0,0,167,2,0,0,1,0,0,0,58,248
WEST BENGAL,SILIGURI_PC,2012,32,6,6,0,21,12,365,484,9,195,812,3,370,0,69,385,3023
WEST BENGAL,UTTAR DINAJPUR,2012,110,283,10,0,92,48,129,306,51,64,1105,9,623,0,3,1839,5212
WEST BENGAL,TOTAL,2012,2252,2854,522,0,2046,949,5158,17833,6611,5300,15923,593,19865,12,4385,64482,161427
A & N ISLANDS,CAR,2012,2,0,0,0,0,0,0,4,0,2,4,0,0,0,1,8,24
A & N ISLANDS,NORTH,2012,5,0,0,0,4,0,0,13,0,3,8,0,2,0,0,70,115
A & N ISLANDS,SOUTH,2012,8,3,0,0,8,1,0,54,8,26,50,2,3,0,5,273,544
A & N ISLANDS,TOTAL,2012,15,3,0,0,12,1,0,71,8,31,62,2,5,0,6,351,683
CHANDIGARH,CHANDIGARH,2012,21,44,5,0,27,21,894,655,49,234,42,5,73,0,3,1042,3606
CHANDIGARH,TOTAL,2012,21,44,5,0,27,21,894,655,49,234,42,5,73,0,3,1042,3606
D & N HAVELI,D and N HAVELI,2012,7,2,0,0,3,4,36,32,11,4,25,0,0,0,23,112,318
D & N HAVELI,TOTAL,2012,7,2,0,0,3,4,36,32,11,4,25,0,0,0,23,112,318
